"","GEOID","County","State","Year","Race","Population","Householder","head.rate"
"2228","17007","Boone County","Illinois",2018,"Asian",633,254,0.401263823064771
"2229","17007","Boone County","Illinois",2018,"NH_White",39370,15452,0.39248158496317
"2230","17007","Boone County","Illinois",2018,"Hispanic",11459,2641,0.23047386333886
"2231","17007","Boone County","Illinois",2018,"Other",4922,1063,0.215969118244616
"2232","17007","Boone County","Illinois",2018,"NH",42147,16090,0.381759081310651
"2233","17103","Lee County","Illinois",2018,"All",34527,13699,0.396761954412489
"2234","17103","Lee County","Illinois",2018,"White",31228,13208,0.42295375944665
"2235","17103","Lee County","Illinois",2018,"Black",1769,162,0.0915771622385529
"2236","17103","Lee County","Illinois",2018,"Asian",210,51,0.242857142857143
"2237","17103","Lee County","Illinois",2018,"NH_White",29847,12968,0.434482527557208
"2238","17103","Lee County","Illinois",2018,"Hispanic",2077,401,0.19306692344728
"2239","17103","Lee County","Illinois",2018,"Other",1320,278,0.210606060606061
"2240","17103","Lee County","Illinois",2018,"NH",32450,13298,0.40979969183359
"2241","18091","LaPorte County","Indiana",2018,"All",110552,42904,0.388088863159418
"2242","18091","LaPorte County","Indiana",2018,"White",91514,37589,0.410745896802675
"2243","18091","LaPorte County","Indiana",2018,"Black",12278,3880,0.316012379866428
"2244","18091","LaPorte County","Indiana",2018,"Asian",631,144,0.228209191759113
"2245","18091","LaPorte County","Indiana",2018,"NH_White",87918,36704,0.417479924475079
"2246","18091","LaPorte County","Indiana",2018,"Hispanic",7136,1613,0.226036995515695
"2247","18091","LaPorte County","Indiana",2018,"Other",6129,1291,0.210637950726056
"2248","18091","LaPorte County","Indiana",2018,"NH",103416,41291,0.39927090585596
"2249","18127","Porter County","Indiana",2018,"All",168041,63969,0.380674954326623
"2250","18127","Porter County","Indiana",2018,"White",153164,59456,0.388185213235486
"2251","18127","Porter County","Indiana",2018,"Black",6134,2279,0.371535702641017
"2252","18127","Porter County","Indiana",2018,"Asian",2294,821,0.357890148212729
"2253","18127","Porter County","Indiana",2018,"NH_White",140490,55467,0.394811018577835
"2254","18127","Porter County","Indiana",2018,"Hispanic",16449,4896,0.29764727339048
"2255","18127","Porter County","Indiana",2018,"Other",6449,1413,0.21910373701349
"2256","18127","Porter County","Indiana",2018,"NH",151592,59073,0.389684152198005
"2257","18089","Lake County","Indiana",2018,"All",486849,185437,0.380892227364131
"2258","18089","Lake County","Indiana",2018,"White",299802,118259,0.394457008292139
"2259","18089","Lake County","Indiana",2018,"Black",116708,46717,0.400289611680433
"2260","18089","Lake County","Indiana",2018,"Asian",6703,2020,0.301357601074146
"2261","18089","Lake County","Indiana",2018,"NH_White",264358,107572,0.406917891646933
"2262","18089","Lake County","Indiana",2018,"Hispanic",90954,27208,0.299140224728984
"2263","18089","Lake County","Indiana",2018,"Other",63636,18441,0.289788798793136
"2264","18089","Lake County","Indiana",2018,"NH",395895,158229,0.399674156026219
"2265","55101","Racine County","Wisconsin",2018,"All",195398,76384,0.390914953070144
"2266","55101","Racine County","Wisconsin",2018,"White",157639,64276,0.40774173903666
"2267","55101","Racine County","Wisconsin",2018,"Black",21852,8106,0.370950027457441
"2268","55101","Racine County","Wisconsin",2018,"Asian",2452,715,0.291598694942904
"2269","55101","Racine County","Wisconsin",2018,"NH_White",141413,59599,0.421453473160176
"2270","55101","Racine County","Wisconsin",2018,"Hispanic",25142,7243,0.288083684671068
"2271","55101","Racine County","Wisconsin",2018,"Other",13455,3287,0.24429580081754
"2272","55101","Racine County","Wisconsin",2018,"NH",170256,69141,0.406100225542712
"2273","55127","Walworth County","Wisconsin",2018,"All",103013,40372,0.39191170046499
"2274","55127","Walworth County","Wisconsin",2018,"White",96114,38686,0.402501196495828
"2275","55127","Walworth County","Wisconsin",2018,"Black",1037,323,0.311475409836066
"2276","55127","Walworth County","Wisconsin",2018,"Asian",1052,278,0.26425855513308
"2277","55127","Walworth County","Wisconsin",2018,"NH_White",88085,36550,0.414940114661974
"2278","55127","Walworth County","Wisconsin",2018,"Hispanic",11372,2936,0.25817798100598
"2279","55127","Walworth County","Wisconsin",2018,"Other",4810,1085,0.225571725571726
"2280","55127","Walworth County","Wisconsin",2018,"NH",91641,37436,0.408507109263321
"2281","55059","Kenosha County","Wisconsin",2018,"All",168330,63423,0.376777757975405
"2282","55059","Kenosha County","Wisconsin",2018,"White",144087,56661,0.393241583210144
"2283","55059","Kenosha County","Wisconsin",2018,"Black",12636,3789,0.29985754985755
"2284","55059","Kenosha County","Wisconsin",2018,"Asian",2471,798,0.322946175637394
"2285","55059","Kenosha County","Wisconsin",2018,"NH_White",128019,52245,0.408103484638999
"2286","55059","Kenosha County","Wisconsin",2018,"Hispanic",21745,5866,0.269763163945735
"2287","55059","Kenosha County","Wisconsin",2018,"Other",9136,2175,0.238069176882662
"2288","55059","Kenosha County","Wisconsin",2018,"NH",146585,57557,0.392652727086673
"2289","17097","Lake County","Illinois",2019,"All",701473,246122,0.350864537908088
"2290","17097","Lake County","Illinois",2019,"White",531609,195324,0.36742041613291
"2291","17097","Lake County","Illinois",2019,"Black",47385,17285,0.364777883296402
"2292","17097","Lake County","Illinois",2019,"Asian",54157,17195,0.317502815887143
"2293","17097","Lake County","Illinois",2019,"NH_White",432361,170911,0.395296985620812
"2294","17097","Lake County","Illinois",2019,"Hispanic",152141,37655,0.247500673717144
"2295","17097","Lake County","Illinois",2019,"Other",68322,16318,0.238839612423524
"2296","17097","Lake County","Illinois",2019,"NH",549332,208467,0.379491819154901
"2297","17089","Kane County","Illinois",2019,"All",531376,179637,0.33806005540333
"2298","17089","Kane County","Illinois",2019,"White",387883,142711,0.367922801463328
"2299","17089","Kane County","Illinois",2019,"Black",29416,9329,0.317140331792222
"2300","17089","Kane County","Illinois",2019,"Asian",21612,5726,0.264945400703313
"2301","17089","Kane County","Illinois",2019,"NH_White",303165,121647,0.401256741378457
"2302","17089","Kane County","Illinois",2019,"Hispanic",169364,41001,0.242088047046598
"2303","17089","Kane County","Illinois",2019,"Other",92465,21871,0.236532742118639
"2304","17089","Kane County","Illinois",2019,"NH",362012,138636,0.382959680894556
"2305","17093","Kendall County","Illinois",2019,"All",126054,40721,0.323044092214448
"2306","17093","Kendall County","Illinois",2019,"White",102605,34877,0.339915208810487
"2307","17093","Kendall County","Illinois",2019,"Black",9339,2756,0.295106542456366
"2308","17093","Kendall County","Illinois",2019,"Asian",4045,1029,0.254388133498146
"2309","17093","Kendall County","Illinois",2019,"NH_White",87604,31282,0.357084151408611
"2310","17093","Kendall County","Illinois",2019,"Hispanic",23571,5433,0.230495099910907
"2311","17093","Kendall County","Illinois",2019,"Other",10065,2059,0.204570293094883
"2312","17093","Kendall County","Illinois",2019,"NH",102483,35288,0.344330279168252
"2313","17201","Winnebago County","Illinois",2019,"All",284819,114779,0.40298926686773
"2314","17201","Winnebago County","Illinois",2019,"White",224363,94581,0.421553464697833
"2315","17201","Winnebago County","Illinois",2019,"Black",36935,14108,0.381968322729119
"2316","17201","Winnebago County","Illinois",2019,"Asian",7530,2364,0.31394422310757
"2317","17201","Winnebago County","Illinois",2019,"NH_White",196571,86520,0.440146308458521
"2318","17201","Winnebago County","Illinois",2019,"Hispanic",36371,10485,0.288279123477496
"2319","17201","Winnebago County","Illinois",2019,"Other",15991,3726,0.233006065912076
"2320","17201","Winnebago County","Illinois",2019,"NH",248448,104294,0.419782006697579
"2321","17007","Boone County","Illinois",2019,"All",53537,18571,0.346881595905635
"2322","17007","Boone County","Illinois",2019,"White",46852,16986,0.362545889182959
"2323","17007","Boone County","Illinois",2019,"Black",1184,325,0.274493243243243
"2324","17007","Boone County","Illinois",2019,"Asian",632,248,0.392405063291139
"2325","17007","Boone County","Illinois",2019,"NH_White",39083,15161,0.387918020622777
"2326","17007","Boone County","Illinois",2019,"Hispanic",11673,2769,0.237214083783089
"2327","17007","Boone County","Illinois",2019,"Other",4869,1012,0.207845553501746
"2328","17007","Boone County","Illinois",2019,"NH",41864,15802,0.377460347792853
"2329","17103","Lee County","Illinois",2019,"All",34389,13788,0.400942161737765
"2330","17103","Lee County","Illinois",2019,"White",31133,13354,0.428933928628786
"2331","17103","Lee County","Illinois",2019,"Black",1881,134,0.0712387028176502
"2332","17103","Lee County","Illinois",2019,"Asian",193,54,0.27979274611399
"2333","17103","Lee County","Illinois",2019,"NH_White",29640,13024,0.43940620782726
"2334","17103","Lee County","Illinois",2019,"Hispanic",2139,506,0.236559139784946
"2335","17103","Lee County","Illinois",2019,"Other",1182,246,0.208121827411168
"2336","17103","Lee County","Illinois",2019,"NH",32250,13282,0.41184496124031
"2337","17063","Grundy County","Illinois",2019,"All",50666,19676,0.388347215094935
"2338","17063","Grundy County","Illinois",2019,"White",47276,18925,0.40030882477367
"2339","17063","Grundy County","Illinois",2019,"Black",696,244,0.350574712643678
"2340","17063","Grundy County","Illinois",2019,"Asian",410,128,0.31219512195122
"2341","17063","Grundy County","Illinois",2019,"NH_White",43718,17872,0.408801866508074
"2342","17063","Grundy County","Illinois",2019,"Hispanic",5019,1345,0.26798166965531
"2343","17063","Grundy County","Illinois",2019,"Other",2284,379,0.165936952714536
"2344","17063","Grundy County","Illinois",2019,"NH",45647,18331,0.401581703069205
"2345","17091","Kankakee County","Illinois",2019,"All",110637,39796,0.359698834928641
"2346","17091","Kankakee County","Illinois",2019,"White",88023,32899,0.373754586869341
"2347","17091","Kankakee County","Illinois",2019,"Black",16858,5628,0.333847431486535
"2348","17091","Kankakee County","Illinois",2019,"Asian",933,236,0.252947481243301
"2349","17091","Kankakee County","Illinois",2019,"NH_White",79624,30889,0.387935798251783
"2350","17091","Kankakee County","Illinois",2019,"Hispanic",11504,2761,0.24000347705146
"2351","17091","Kankakee County","Illinois",2019,"Other",4823,1033,0.214182044370724
"2352","17091","Kankakee County","Illinois",2019,"NH",99133,37035,0.373589016775443
"2353","17043","DuPage County","Illinois",2019,"All",929060,342791,0.36896540589413
"2354","17043","DuPage County","Illinois",2019,"White",713707,276715,0.38771512679573
"2355","17043","DuPage County","Illinois",2019,"Black",44755,17276,0.38601273600715
"2356","17043","DuPage County","Illinois",2019,"Asian",110163,34232,0.310739540499079
"2357","17043","DuPage County","Illinois",2019,"NH_White",621563,252970,0.40699012006828
"2358","17043","DuPage County","Illinois",2019,"Hispanic",132597,33803,0.254930352873745
"2359","17043","DuPage County","Illinois",2019,"Other",60435,14568,0.241052370315215
"2360","17043","DuPage County","Illinois",2019,"NH",796463,308988,0.387950224931981
"2361","17099","LaSalle County","Illinois",2019,"All",109737,45095,0.410937058603753
"2362","17099","LaSalle County","Illinois",2019,"White",101568,43009,0.423450299306868
"2363","17099","LaSalle County","Illinois",2019,"Black",2937,514,0.175008512087164
"2364","17099","LaSalle County","Illinois",2019,"Asian",792,188,0.237373737373737
"2365","17099","LaSalle County","Illinois",2019,"NH_White",93764,41140,0.438761145002346
"2366","17099","LaSalle County","Illinois",2019,"Hispanic",10658,2750,0.25802214299118
"2367","17099","LaSalle County","Illinois",2019,"Other",4440,1384,0.311711711711712
"2368","17099","LaSalle County","Illinois",2019,"NH",99079,42345,0.427386227152071
"2369","17031","Cook County","Illinois",2019,"All",5198275,1972108,0.379377389614824
"2370","17031","Cook County","Illinois",2019,"White",2946314,1194594,0.405453729643208
"2371","17031","Cook County","Illinois",2019,"Black",1217416,467579,0.384074958765122
"2372","17031","Cook County","Illinois",2019,"Asian",379444,133820,0.352673912355973
"2373","17031","Cook County","Illinois",2019,"NH_White",2198122,984150,0.447723101811455
"2374","17031","Cook County","Illinois",2019,"Hispanic",1314796,359442,0.273382334597915
"2375","17031","Cook County","Illinois",2019,"Other",655101,176115,0.268836408431677
"2376","17031","Cook County","Illinois",2019,"NH",3883479,1612666,0.415263221456843
"2377","17111","McHenry County","Illinois",2019,"All",307714,112453,0.365446486022735
"2378","17111","McHenry County","Illinois",2019,"White",284009,106538,0.375121915150576
"2379","17111","McHenry County","Illinois",2019,"Black",4481,1213,0.270698504798036
"2380","17111","McHenry County","Illinois",2019,"Asian",8601,2122,0.246715498197884
"2381","17111","McHenry County","Illinois",2019,"NH_White",249502,98068,0.393054965491259
"2382","17111","McHenry County","Illinois",2019,"Hispanic",40266,10066,0.24998758257587
"2383","17111","McHenry County","Illinois",2019,"Other",10623,2580,0.242869245975713
"2384","17111","McHenry County","Illinois",2019,"NH",267448,102387,0.382829559390984
"2385","17037","DeKalb County","Illinois",2019,"All",104366,38150,0.365540501695955
"2386","17037","DeKalb County","Illinois",2019,"White",87649,33137,0.378064781115586
"2387","17037","DeKalb County","Illinois",2019,"Black",8258,2872,0.347783967062243
"2388","17037","DeKalb County","Illinois",2019,"Asian",2379,849,0.35687263556116
"2389","17037","DeKalb County","Illinois",2019,"NH_White",80167,31422,0.391956790200457
"2390","17037","DeKalb County","Illinois",2019,"Hispanic",11637,2713,0.233135687892068
"2391","17037","DeKalb County","Illinois",2019,"Other",6080,1292,0.2125
"2392","17037","DeKalb County","Illinois",2019,"NH",92729,35437,0.382156606886734
"2393","17197","Will County","Illinois",2019,"All",689315,229498,0.332936320840254
"2394","17197","Will County","Illinois",2019,"White",506424,178565,0.352599797797893
"2395","17197","Will County","Illinois",2019,"Black",77941,25888,0.332148676563041
"2396","17197","Will County","Illinois",2019,"Asian",37809,10331,0.273241820730514
"2397","17197","Will County","Illinois",2019,"NH_White",438965,163032,0.371400908956295
"2398","17197","Will County","Illinois",2019,"Hispanic",119765,27637,0.230760238800985
"2399","17197","Will County","Illinois",2019,"Other",67141,14714,0.219150742467345
"2400","17197","Will County","Illinois",2019,"NH",569550,201861,0.354421912035818
"2401","17141","Ogle County","Illinois",2019,"All",51025,21021,0.411974522292994
"2402","17141","Ogle County","Illinois",2019,"White",48105,20206,0.420039496933791
"2403","17141","Ogle County","Illinois",2019,"Black",520,128,0.246153846153846
"2404","17141","Ogle County","Illinois",2019,"Asian",276,69,0.25
"2405","17141","Ogle County","Illinois",2019,"NH_White",44283,19271,0.435178285120701
"2406","17141","Ogle County","Illinois",2019,"Hispanic",5166,1281,0.247967479674797
